case:concept:name,min,max,duration_days
declaration 108934,2018-03-08 16:39:28+00:00,2018-03-15 17:31:14+00:00,7.035949074074074
declaration 108939,2018-03-08 17:27:35+00:00,2018-03-15 17:31:14+00:00,7.002534722222222
declaration 108944,2018-01-17 13:16:21+00:00,2018-01-29 17:31:10+00:00,12.176956018518519
declaration 108950,2018-01-18 08:13:51+00:00,2018-01-22 17:31:16+00:00,4.387094907407407
declaration 108955,2018-01-18 21:36:03+00:00,2018-01-25 17:31:07+00:00,6.829907407407408
declaration 108961,2018-01-19 10:25:36+00:00,2018-01-25 17:31:07+00:00,6.295497685185185
declaration 108967,2018-01-21 18:41:50+00:00,2018-01-29 17:31:10+00:00,7.950925925925926
declaration 108972,2018-01-22 09:29:37+00:00,2018-02-01 17:31:17+00:00,10.33449074074074
declaration 108978,2018-01-22 10:43:10+00:00,2018-03-15 17:31:14+00:00,52.28337962962963
declaration 108983,2018-01-22 11:12:48+00:00,2018-01-25 17:31:07+00:00,3.2627199074074076
declaration 108988,2018-01-22 13:22:25+00:00,2018-01-29 17:31:10+00:00,7.172743055555555
declaration 108993,2018-01-22 13:42:22+00:00,2018-01-25 17:31:07+00:00,3.1588541666666665
declaration 108999,2018-01-22 18:15:37+00:00,2018-02-08 17:31:10+00:00,16.969131944444445
declaration 109004,2018-01-22 21:30:43+00:00,2018-01-25 17:31:07+00:00,2.8336111111111113
declaration 109010,2018-01-23 09:02:36+00:00,2018-01-29 17:31:10+00:00,6.3531712962962965
declaration 109016,2018-01-23 11:17:11+00:00,2018-01-29 17:31:10+00:00,6.259710648148148
declaration 109022,2018-01-23 15:00:29+00:00,2018-01-29 17:31:10+00:00,6.104641203703704
declaration 109028,2018-01-23 19:07:14+00:00,2018-01-29 17:31:10+00:00,5.933287037037037
declaration 109033,2018-01-23 20:56:58+00:00,2018-01-29 17:31:10+00:00,5.857083333333334
declaration 109039,2018-01-24 10:04:20+00:00,2018-01-29 17:31:10+00:00,5.310300925925926
declaration 109045,2018-01-25 12:12:54+00:00,2018-01-29 17:31:10+00:00,4.221018518518519
declaration 109050,2018-01-25 14:30:21+00:00,2018-01-25 14:30:21+00:00,0.0
declaration 109052,2018-01-25 15:47:39+00:00,2018-02-05 17:31:02+00:00,11.071793981481482
declaration 109057,2018-01-26 09:46:47+00:00,2018-02-05 17:31:02+00:00,10.322395833333333
declaration 109063,2018-01-26 11:43:46+00:00,2018-03-19 17:30:53+00:00,52.24105324074074
declaration 109069,2018-01-26 14:07:48+00:00,2018-02-05 17:31:02+00:00,10.141134259259259
declaration 109074,2018-01-26 15:39:53+00:00,2018-02-01 17:31:17+00:00,6.077361111111111
declaration 109079,2017-11-16 10:10:42+00:00,2018-01-18 17:31:07+00:00,63.305844907407405
declaration 109087,2018-03-09 10:52:22+00:00,2018-03-19 17:30:53+00:00,10.276747685185185
declaration 109093,2018-03-09 13:37:15+00:00,2018-03-15 17:31:14+00:00,6.162488425925926
declaration 109098,2018-03-09 14:09:09+00:00,2018-03-22 17:31:09+00:00,13.140277777777778
declaration 109106,2018-03-09 14:42:39+00:00,2018-03-19 17:30:53+00:00,10.116828703703703
declaration 109111,2018-03-09 16:41:15+00:00,2018-03-22 17:31:09+00:00,13.034652777777778
declaration 109116,2018-03-10 06:16:24+00:00,2018-03-15 17:31:14+00:00,5.468634259259259
declaration 109121,2018-03-10 09:52:58+00:00,2018-03-15 17:31:14+00:00,5.318240740740741
declaration 109126,2018-03-11 16:55:48+00:00,2018-03-19 17:30:53+00:00,8.024363425925927
declaration 109131,2018-03-11 18:22:01+00:00,2018-03-19 17:30:53+00:00,7.96449074074074
declaration 109136,2018-03-11 18:25:48+00:00,2018-03-19 17:30:53+00:00,7.961863425925926
declaration 109141,2018-03-11 18:35:18+00:00,2018-03-19 17:30:53+00:00,7.955266203703704
declaration 109146,2018-03-11 22:02:17+00:00,2018-03-19 17:30:53+00:00,7.811527777777778
declaration 109151,2018-03-12 11:10:01+00:00,2018-03-15 17:31:14+00:00,3.264733796296296
declaration 109156,2018-03-12 11:11:16+00:00,2018-03-14 17:30:44+00:00,2.2635185185185187
declaration 109161,2018-01-16 14:07:55+00:00,2018-01-22 17:31:16+00:00,6.1412152777777775
declaration 109166,2018-01-22 10:19:53+00:00,2018-01-25 17:31:07+00:00,3.2994675925925927
declaration 109171,2018-01-23 11:55:05+00:00,2018-01-29 17:31:10+00:00,6.233391203703704
declaration 109176,2018-01-24 00:31:50+00:00,2018-01-29 17:31:10+00:00,5.707870370370371
declaration 109181,2018-01-25 08:14:45+00:00,2018-02-01 17:31:17+00:00,7.386481481481481
declaration 109187,2018-01-25 08:21:53+00:00,2018-02-01 17:31:17+00:00,7.3815277777777775
declaration 109193,2018-01-26 09:12:23+00:00,2018-02-12 17:31:20+00:00,17.346493055555555
declaration 109198,2018-01-26 11:08:30+00:00,2018-02-05 17:31:02+00:00,10.265648148148149
declaration 109203,2018-01-26 16:05:42+00:00,2018-03-19 17:30:53+00:00,52.05915509259259
declaration 109209,2018-01-29 10:12:46+00:00,2018-02-01 17:31:17+00:00,3.304525462962963
declaration 109215,2018-01-29 10:43:31+00:00,2018-02-05 17:31:02+00:00,7.282997685185185
declaration 109220,2018-01-29 10:43:55+00:00,2018-02-01 17:31:17+00:00,3.2828935185185184
declaration 109225,2018-01-29 13:50:11+00:00,2018-02-05 17:31:02+00:00,7.153368055555555
declaration 109230,2018-01-29 16:02:24+00:00,2018-02-08 17:31:10+00:00,10.061643518518519
declaration 109235,2018-01-30 08:25:41+00:00,2018-02-08 17:31:10+00:00,9.37880787037037
declaration 109240,2018-01-30 08:40:22+00:00,2018-02-08 17:31:10+00:00,9.368611111111111
declaration 109245,2018-01-30 09:40:24+00:00,2018-02-01 17:31:17+00:00,2.327002314814815
declaration 109250,2018-01-30 09:54:52+00:00,2018-02-01 17:31:17+00:00,2.3169560185185185
declaration 109256,2018-01-30 10:04:31+00:00,2018-02-05 17:31:02+00:00,6.3100810185185185
declaration 109261,2018-01-30 12:19:34+00:00,2018-02-05 17:31:02+00:00,6.216296296296297
declaration 109266,2018-01-30 12:50:46+00:00,2018-02-01 17:31:17+00:00,2.194803240740741
declaration 109272,2018-01-30 14:33:13+00:00,2018-02-05 17:31:02+00:00,6.123483796296297
declaration 109278,2018-01-30 14:56:58+00:00,2018-02-01 17:31:17+00:00,2.1071643518518517
declaration 109283,2018-01-30 14:58:35+00:00,2018-02-05 17:31:02+00:00,6.105868055555556
declaration 109288,2018-01-30 17:00:08+00:00,2018-02-05 17:31:02+00:00,6.021458333333333
declaration 109293,2018-03-12 12:21:38+00:00,2018-03-19 17:30:53+00:00,7.214756944444445
declaration 109298,2018-03-12 13:06:06+00:00,2018-03-13 16:42:24+00:00,1.1502083333333333
declaration 109302,2018-03-12 15:13:08+00:00,2018-03-22 17:31:09+00:00,10.095844907407407
declaration 109307,2018-03-12 16:20:23+00:00,2018-03-26 17:31:13+00:00,14.049189814814815
declaration 109312,2018-03-12 18:06:44+00:00,2018-03-19 17:30:53+00:00,6.975104166666667
declaration 109318,2018-03-13 15:46:15+00:00,2018-03-19 17:30:53+00:00,6.072662037037037
declaration 109323,2018-03-13 17:27:38+00:00,2018-03-22 17:31:09+00:00,9.00244212962963
declaration 109329,2018-03-13 19:05:55+00:00,2018-04-05 17:30:51+00:00,22.93398148148148
declaration 109334,2018-03-14 09:38:59+00:00,2018-03-22 17:31:09+00:00,8.327893518518518
declaration 109340,2018-03-14 10:13:28+00:00,2018-03-22 17:31:09+00:00,8.30394675925926
declaration 109346,2018-03-14 10:19:44+00:00,2018-03-19 17:30:53+00:00,5.299409722222222
declaration 109351,2018-03-14 10:43:29+00:00,2018-03-19 17:30:53+00:00,5.282916666666667
declaration 109356,2018-03-14 11:26:50+00:00,2018-03-19 17:30:53+00:00,5.2528125
declaration 109361,2018-03-14 11:38:25+00:00,2018-03-22 17:31:09+00:00,8.244953703703704
declaration 109366,2018-03-14 13:14:19+00:00,2018-03-22 17:31:09+00:00,8.178356481481481
declaration 109371,2018-03-14 13:21:10+00:00,2018-03-22 17:31:09+00:00,8.173599537037036
declaration 109377,2018-03-14 16:15:28+00:00,2018-03-26 17:31:13+00:00,12.052604166666667
declaration 109383,2018-03-14 17:03:38+00:00,2018-03-22 17:31:09+00:00,8.019108796296296
declaration 109388,2018-03-14 18:38:21+00:00,2018-03-26 17:31:13+00:00,11.95337962962963
declaration 109393,2018-03-15 08:48:29+00:00,2018-03-19 17:30:53+00:00,4.362777777777778
declaration 109398,2018-03-15 09:27:09+00:00,2018-03-22 17:31:09+00:00,7.336111111111111
declaration 109407,2018-03-15 10:22:49+00:00,2018-03-26 17:31:13+00:00,11.2975
declaration 109413,2018-03-15 11:01:26+00:00,2018-03-19 17:30:53+00:00,4.270451388888889
declaration 109418,2018-03-15 16:41:43+00:00,2018-03-29 17:31:10+00:00,14.034340277777778
declaration 109424,2018-03-15 21:21:12+00:00,2018-03-22 17:31:09+00:00,6.840243055555556
declaration 109430,2018-03-16 08:54:32+00:00,2018-04-19 17:31:30+00:00,34.35900462962963
declaration 109435,2018-03-16 11:12:32+00:00,2018-03-16 11:12:32+00:00,0.0
declaration 109437,2018-03-16 11:45:30+00:00,2018-03-16 11:45:30+00:00,0.0
declaration 109439,2018-03-16 12:38:19+00:00,2018-04-19 17:31:30+00:00,34.203599537037036
declaration 109444,2018-03-16 13:13:33+00:00,2018-03-22 17:31:09+00:00,6.178888888888889
declaration 109449,2018-03-16 13:45:35+00:00,2018-03-26 17:31:13+00:00,10.156689814814815
declaration 109454,2018-03-16 16:12:50+00:00,2018-03-22 17:31:09+00:00,6.054386574074074
declaration 109459,2018-03-17 12:58:08+00:00,2018-03-29 17:31:10+00:00,12.189606481481482
declaration 109465,2018-03-18 19:39:18+00:00,2018-03-19 09:09:49+00:00,0.5628587962962963
declaration 109469,2018-03-18 20:19:57+00:00,2018-03-22 17:31:09+00:00,3.8827777777777777
declaration 109474,2018-03-18 22:59:53+00:00,2018-03-22 17:31:09+00:00,3.771712962962963
declaration 109479,2018-03-18 23:20:08+00:00,2018-03-22 17:31:09+00:00,3.757650462962963
declaration 109484,2018-03-19 08:12:55+00:00,2018-03-26 17:31:13+00:00,7.387708333333333
declaration 109490,2018-03-19 08:17:15+00:00,2018-03-22 17:31:09+00:00,3.3846527777777777
declaration 109495,2018-03-19 08:40:53+00:00,2018-03-26 17:31:13+00:00,7.368287037037037
declaration 109501,2018-03-19 08:43:55+00:00,2018-03-26 17:31:13+00:00,7.366180555555555
declaration 109507,2018-03-19 09:18:50+00:00,2018-04-05 17:30:51+00:00,17.34167824074074
declaration 109513,2018-03-19 09:27:21+00:00,2018-03-22 17:31:09+00:00,3.3359722222222223
declaration 109518,2018-03-19 11:22:55+00:00,2018-05-03 17:31:15+00:00,45.25578703703704
declaration 109528,2018-03-19 15:05:02+00:00,2018-04-05 17:30:51+00:00,17.101261574074073
declaration 109539,2018-03-19 15:08:45+00:00,2018-03-22 17:31:09+00:00,3.098888888888889
declaration 109544,2018-03-19 15:09:53+00:00,2018-03-29 17:31:10+00:00,10.098113425925925
declaration 109550,2018-06-12 15:24:30+00:00,2018-06-28 17:31:33+00:00,16.088229166666668
declaration 109561,2018-01-11 16:05:00+00:00,2018-01-25 17:31:07+00:00,14.059803240740742
declaration 109569,2018-01-14 16:51:02+00:00,2018-01-23 08:52:01+00:00,8.667349537037037
declaration 109576,2018-01-15 11:57:10+00:00,2018-01-22 17:31:16+00:00,7.232013888888889
declaration 109582,2018-01-15 13:57:15+00:00,2018-02-01 17:31:17+00:00,17.14863425925926
declaration 109588,2018-01-16 08:00:44+00:00,2018-01-22 17:31:16+00:00,6.396203703703704
declaration 109593,2018-01-17 11:17:04+00:00,2018-01-25 17:31:07+00:00,8.259756944444444
declaration 109598,2018-01-17 10:47:00+00:00,2018-01-22 17:31:16+00:00,5.2807407407407405
declaration 109603,2018-01-17 11:56:34+00:00,2018-02-01 17:31:17+00:00,15.23244212962963
declaration 109609,2018-01-17 11:23:05+00:00,2018-01-22 17:31:16+00:00,5.255682870370371
declaration 109614,2018-01-17 15:17:07+00:00,2018-01-22 17:31:16+00:00,5.0931597222222225
declaration 109619,2018-01-17 15:25:08+00:00,2018-01-23 14:45:44+00:00,5.972638888888889
declaration 109624,2018-01-17 16:21:10+00:00,2018-01-17 16:21:10+00:00,0.0
declaration 109626,2018-01-18 15:13:38+00:00,2018-01-25 17:31:07+00:00,7.095474537037037
declaration 109635,2018-01-18 23:09:02+00:00,2018-01-25 17:31:07+00:00,6.765335648148148
declaration 109640,2018-01-19 14:47:17+00:00,2018-01-22 17:31:16+00:00,3.1138773148148147
declaration 109646,2018-01-21 14:45:34+00:00,2018-01-25 17:31:07+00:00,4.114965277777777
declaration 109651,2018-01-21 16:37:18+00:00,2018-01-29 17:31:10+00:00,8.037407407407407
declaration 109657,2018-01-21 21:34:23+00:00,2018-01-29 17:31:10+00:00,7.831099537037037
declaration 109663,2018-01-23 09:30:07+00:00,2018-01-29 17:31:10+00:00,6.3340625
declaration 109668,2018-01-23 13:49:52+00:00,2018-01-29 17:31:10+00:00,6.153680555555556
declaration 109674,2018-01-23 13:52:24+00:00,2018-01-29 17:31:10+00:00,6.151921296296297
declaration 109680,2018-01-23 21:26:31+00:00,2018-02-05 17:31:02+00:00,12.836469907407407
declaration 109685,2018-01-24 15:41:27+00:00,2018-02-22 17:30:39+00:00,29.075833333333332
declaration 109690,2018-01-25 09:10:34+00:00,2018-02-08 17:31:10+00:00,14.34763888888889
declaration 109696,2018-01-26 15:57:20+00:00,2018-02-05 17:31:02+00:00,10.065069444444445
declaration 109702,2018-01-26 16:54:08+00:00,2018-02-08 17:31:10+00:00,13.025717592592592
declaration 109708,2018-01-29 09:13:34+00:00,2018-02-19 17:31:31+00:00,21.34579861111111
declaration 109718,2018-01-29 09:46:50+00:00,2018-02-05 17:31:02+00:00,7.322361111111111
declaration 109723,2018-01-29 09:49:54+00:00,2018-02-01 17:31:17+00:00,3.3204050925925928
declaration 109728,2018-01-29 09:53:11+00:00,2018-02-01 17:31:17+00:00,3.318125
declaration 109733,2018-01-29 09:54:49+00:00,2018-02-01 17:31:17+00:00,3.316990740740741
declaration 109738,2018-01-29 12:47:55+00:00,2018-02-05 17:31:02+00:00,7.196608796296296
declaration 109743,2018-01-29 13:27:58+00:00,2018-02-08 17:31:10+00:00,10.168888888888889
declaration 109749,2018-01-29 13:47:23+00:00,2018-02-01 17:31:17+00:00,3.155486111111111
declaration 109754,2018-01-29 14:46:47+00:00,2018-02-08 17:31:10+00:00,10.114155092592593
declaration 109759,2018-01-29 16:06:54+00:00,2018-02-01 17:31:17+00:00,3.058599537037037
declaration 109765,2018-01-29 16:19:40+00:00,2018-02-08 17:31:10+00:00,10.049652777777778
declaration 109770,2018-01-29 16:28:14+00:00,2018-02-01 17:31:17+00:00,3.043784722222222
declaration 109775,2018-01-29 18:24:09+00:00,2018-02-08 17:31:10+00:00,9.963206018518518
declaration 109781,2018-01-30 10:14:58+00:00,2018-02-08 17:31:10+00:00,9.302916666666667
declaration 109787,2018-01-30 11:12:37+00:00,2018-03-27 08:54:52+00:00,55.90434027777778
declaration 109792,2018-01-30 19:37:10+00:00,2018-02-08 17:31:10+00:00,8.9125
declaration 109797,2018-01-30 19:43:18+00:00,2018-02-05 17:31:02+00:00,5.908148148148148
declaration 109802,2018-01-30 20:50:29+00:00,2018-02-12 17:31:20+00:00,12.86170138888889
declaration 109808,2018-01-31 10:56:21+00:00,2018-02-12 17:31:20+00:00,12.274293981481481
declaration 109814,2018-01-31 11:29:46+00:00,2018-02-08 17:31:10+00:00,8.250972222222222
declaration 109819,2018-01-31 11:43:16+00:00,2018-02-12 17:31:20+00:00,12.241712962962962
declaration 109824,2018-01-31 14:09:27+00:00,2018-02-05 17:31:02+00:00,5.139988425925926
declaration 109829,2018-01-31 17:16:09+00:00,2018-02-12 17:31:20+00:00,12.010543981481481
declaration 109835,2018-01-31 21:28:00+00:00,2018-02-08 17:31:10+00:00,7.835532407407407
declaration 109841,2018-02-01 09:05:22+00:00,2018-02-08 17:31:10+00:00,7.35125
declaration 109846,2018-02-01 09:19:18+00:00,2018-02-12 17:31:20+00:00,11.341689814814815
declaration 109851,2017-12-06 08:50:02+00:00,2018-04-05 17:30:51+00:00,120.36167824074074
declaration 109859,2018-01-08 08:57:43+00:00,2018-01-11 17:30:56+00:00,3.356400462962963
declaration 109864,2018-01-08 09:07:03+00:00,2018-01-11 17:30:56+00:00,3.3499189814814816
declaration 109869,2018-01-10 10:26:23+00:00,2018-01-18 17:31:07+00:00,8.294953703703703
declaration 109874,2018-03-20 09:34:50+00:00,2018-04-16 17:31:09+00:00,27.33077546296296
declaration 109880,2018-03-20 10:28:56+00:00,2018-03-26 17:31:13+00:00,6.293252314814815
declaration 109885,2018-03-20 10:39:41+00:00,2018-03-29 17:31:10+00:00,9.285752314814815
declaration 109891,2018-02-01 09:40:52+00:00,2018-02-08 17:31:10+00:00,7.326597222222222
declaration 109897,2018-02-01 09:42:32+00:00,2018-02-08 17:31:10+00:00,7.325439814814815
declaration 109902,2018-02-01 10:18:05+00:00,2018-02-08 17:31:10+00:00,7.300752314814815
declaration 109908,2018-02-01 12:06:37+00:00,2018-02-05 17:31:02+00:00,4.225289351851852
declaration 109913,2018-02-01 12:39:12+00:00,2018-02-05 17:31:02+00:00,4.202662037037037
declaration 109918,2018-02-01 13:22:24+00:00,2018-02-08 17:31:10+00:00,7.17275462962963
declaration 109924,2018-02-01 13:29:31+00:00,2018-02-12 17:31:20+00:00,11.167928240740741
declaration 109930,2018-02-01 13:52:31+00:00,2018-02-08 17:31:10+00:00,7.151840277777778
declaration 109936,2018-02-01 15:06:04+00:00,2018-02-12 17:31:20+00:00,11.10087962962963
declaration 109942,2018-02-01 19:49:36+00:00,2018-02-15 17:31:17+00:00,13.90394675925926
declaration 109952,2018-02-01 23:08:04+00:00,2018-02-08 17:31:10+00:00,6.766041666666666
declaration 109957,2018-02-02 08:21:29+00:00,2018-02-08 17:31:10+00:00,6.381724537037037
declaration 109962,2018-02-02 09:33:57+00:00,2018-02-08 17:31:10+00:00,6.3314004629629625
declaration 109967,2018-02-02 10:05:04+00:00,2018-02-08 17:31:10+00:00,6.3097916666666665
declaration 109972,2018-02-02 10:39:29+00:00,2018-02-08 17:31:10+00:00,6.285891203703704
declaration 109977,2018-02-02 12:10:55+00:00,2018-02-22 17:30:39+00:00,20.222037037037037
declaration 109983,2018-02-02 12:28:01+00:00,2018-02-08 17:31:10+00:00,6.210520833333334
declaration 109988,2018-02-02 13:21:28+00:00,2018-02-05 17:31:02+00:00,3.1733101851851853
declaration 109993,2018-02-02 13:22:58+00:00,2018-02-12 17:31:20+00:00,10.172476851851853
declaration 109998,2018-02-02 13:37:18+00:00,2018-02-08 17:31:10+00:00,6.162407407407407
declaration 110003,2018-02-02 15:46:41+00:00,2018-02-08 17:31:10+00:00,6.07255787037037
declaration 110008,2018-02-02 18:49:11+00:00,2018-02-08 17:31:10+00:00,5.9458217592592595
declaration 110013,2018-02-02 19:54:59+00:00,2018-02-12 17:31:20+00:00,9.900243055555556
declaration 110019,2018-02-03 11:23:01+00:00,2018-02-08 17:31:10+00:00,5.255659722222222
declaration 110024,2018-02-03 13:08:58+00:00,2018-02-19 17:31:31+00:00,16.18232638888889
declaration 110029,2018-02-03 15:55:42+00:00,2018-02-08 17:31:10+00:00,5.066296296296296
declaration 110034,2018-03-20 11:32:46+00:00,2018-03-29 17:31:10+00:00,9.248888888888889
declaration 110040,2018-03-20 14:27:06+00:00,2018-03-26 17:31:13+00:00,6.127858796296296
declaration 110045,2018-03-20 14:38:55+00:00,2018-03-26 17:31:13+00:00,6.119652777777778
declaration 110051,2018-03-20 16:13:44+00:00,2018-03-26 17:31:13+00:00,6.05380787037037
declaration 110060,2018-03-20 16:57:34+00:00,2018-03-22 17:31:09+00:00,2.023321759259259
declaration 110065,2018-03-21 08:41:33+00:00,2018-03-26 17:31:13+00:00,5.367824074074074
declaration 110070,2018-03-21 11:54:17+00:00,2018-04-16 17:31:09+00:00,26.233935185185185
declaration 110081,2018-03-21 12:04:25+00:00,2018-03-26 17:31:13+00:00,5.226944444444444
declaration 110086,2018-03-21 12:32:00+00:00,2018-03-26 17:31:13+00:00,5.207789351851852
declaration 110091,2018-03-21 13:12:58+00:00,2018-03-29 17:31:10+00:00,8.179305555555555
declaration 110097,2018-03-21 14:38:23+00:00,2018-03-26 17:31:13+00:00,5.120023148148148
declaration 110102,2018-03-21 14:40:36+00:00,2018-03-26 17:31:13+00:00,5.118483796296296
declaration 110107,2018-03-22 09:39:13+00:00,2018-03-29 17:31:10+00:00,7.327743055555556
declaration 110115,2018-03-22 09:40:43+00:00,2018-03-26 17:31:13+00:00,4.326736111111111
declaration 110120,2018-03-22 09:45:53+00:00,2018-03-29 17:31:10+00:00,7.323113425925926
declaration 110128,2018-03-22 10:45:37+00:00,2018-04-05 17:30:51+00:00,14.281412037037038
declaration 110134,2018-03-22 10:46:31+00:00,2018-03-26 17:31:13+00:00,4.281041666666667
declaration 110139,2018-03-22 11:06:29+00:00,2018-03-26 17:31:13+00:00,4.267175925925926
declaration 110145,2018-03-22 11:31:52+00:00,2018-03-26 17:31:13+00:00,4.249548611111111
declaration 110150,2018-03-22 14:35:42+00:00,2018-03-29 17:31:10+00:00,7.121851851851852
declaration 110156,2018-03-23 09:11:41+00:00,2018-05-28 17:30:58+00:00,66.34672453703703
declaration 110162,2018-03-23 09:17:35+00:00,2018-03-29 17:31:10+00:00,6.342766203703704
