case_id,activity,repeat_count,rework_type,is_loop_rework
declaration 70444,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 70444,Declaration APPROVED by ADMINISTRATION,2,minor,True
declaration 70444,Declaration APPROVED by BUDGET OWNER,2,minor,True
declaration 70461,Permit SUBMITTED by EMPLOYEE,2,minor,True
declaration 70485,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 70552,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 70614,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 70660,Permit SUBMITTED by EMPLOYEE,2,minor,True
declaration 70660,Permit APPROVED by ADMINISTRATION,2,minor,True
declaration 70709,Permit SUBMITTED by EMPLOYEE,2,minor,True
declaration 70709,Permit APPROVED by ADMINISTRATION,2,minor,True
declaration 70742,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 70763,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 70778,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 7079,Declaration SUBMITTED by EMPLOYEE,3,major,True
declaration 7079,Declaration REJECTED by EMPLOYEE,2,minor,True
declaration 7079,Declaration APPROVED by ADMINISTRATION,2,minor,True
declaration 70791,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 70807,Declaration SUBMITTED by EMPLOYEE,3,major,True
declaration 70807,Declaration REJECTED by ADMINISTRATION,2,minor,True
declaration 70807,Declaration REJECTED by EMPLOYEE,2,minor,True
declaration 70831,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 70872,Declaration SUBMITTED by EMPLOYEE,4,major,True
declaration 70872,Declaration REJECTED by ADMINISTRATION,3,major,True
declaration 70872,Declaration REJECTED by EMPLOYEE,3,major,True
declaration 70905,Declaration SUBMITTED by EMPLOYEE,3,major,True
declaration 70905,Declaration REJECTED by ADMINISTRATION,2,minor,True
declaration 70905,Declaration REJECTED by EMPLOYEE,2,minor,True
declaration 70950,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 70965,Declaration SUBMITTED by EMPLOYEE,4,major,True
declaration 70965,Declaration REJECTED by ADMINISTRATION,3,major,True
declaration 70965,Declaration REJECTED by EMPLOYEE,3,major,True
declaration 71001,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 71014,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 71076,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 71128,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 71203,Declaration SUBMITTED by EMPLOYEE,3,major,True
declaration 71203,Declaration REJECTED by ADMINISTRATION,2,minor,True
declaration 71203,Declaration REJECTED by EMPLOYEE,2,minor,True
declaration 71297,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 71317,Declaration SUBMITTED by EMPLOYEE,3,major,True
declaration 71317,Declaration REJECTED by ADMINISTRATION,2,minor,True
declaration 71317,Declaration REJECTED by EMPLOYEE,2,minor,True
declaration 71338,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 71387,Permit SUBMITTED by EMPLOYEE,3,major,True
declaration 71387,Permit APPROVED by ADMINISTRATION,2,minor,True
declaration 71387,Permit APPROVED by BUDGET OWNER,2,minor,True
declaration 71387,Permit REJECTED by EMPLOYEE,2,minor,True
declaration 71387,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 71387,Declaration APPROVED by ADMINISTRATION,2,minor,True
declaration 71387,Declaration APPROVED by BUDGET OWNER,2,minor,True
declaration 71412,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 7144,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 71446,Declaration SUBMITTED by EMPLOYEE,3,major,True
declaration 71446,Declaration REJECTED by ADMINISTRATION,2,minor,True
declaration 71446,Declaration REJECTED by EMPLOYEE,2,minor,True
declaration 71524,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 71560,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 71660,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 7167,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 71762,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 71853,Declaration SUBMITTED by EMPLOYEE,3,major,True
declaration 71853,Declaration REJECTED by ADMINISTRATION,2,minor,True
declaration 71853,Declaration REJECTED by EMPLOYEE,2,minor,True
declaration 72102,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 72102,Declaration APPROVED by SUPERVISOR,2,minor,True
declaration 72102,Declaration FINAL_APPROVED by DIRECTOR,2,minor,True
declaration 72209,Permit SUBMITTED by EMPLOYEE,2,minor,True
declaration 72341,Permit SUBMITTED by EMPLOYEE,2,minor,True
declaration 72341,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 72381,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 72381,Declaration FINAL_APPROVED by SUPERVISOR,2,minor,True
declaration 7248,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 72511,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 72511,Declaration APPROVED by PRE_APPROVER,2,minor,True
declaration 72511,Declaration FINAL_APPROVED by SUPERVISOR,2,minor,True
declaration 72555,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 72590,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 72658,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 72658,Declaration APPROVED by SUPERVISOR,2,minor,True
declaration 72658,Declaration FINAL_APPROVED by DIRECTOR,2,minor,True
declaration 72672,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 72672,Declaration APPROVED by PRE_APPROVER,2,minor,True
declaration 7273,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 72753,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 72753,Declaration APPROVED by PRE_APPROVER,2,minor,True
declaration 72753,Declaration FINAL_APPROVED by SUPERVISOR,2,minor,True
declaration 72783,Permit SUBMITTED by EMPLOYEE,2,minor,True
declaration 72797,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 72847,Permit SUBMITTED by EMPLOYEE,2,minor,True
declaration 72886,Declaration SUBMITTED by EMPLOYEE,3,major,True
declaration 72886,Declaration APPROVED by PRE_APPROVER,2,minor,True
declaration 72886,Declaration FINAL_APPROVED by SUPERVISOR,2,minor,True
declaration 72906,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 72906,Declaration APPROVED by PRE_APPROVER,2,minor,True
declaration 72906,Declaration FINAL_APPROVED by SUPERVISOR,2,minor,True
declaration 72941,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 72941,Declaration APPROVED by PRE_APPROVER,2,minor,True
declaration 72941,Declaration FINAL_APPROVED by SUPERVISOR,2,minor,True
declaration 72982,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 73010,Permit SUBMITTED by EMPLOYEE,2,minor,True
declaration 73012,Permit SUBMITTED by EMPLOYEE,2,minor,True
declaration 73127,Permit SUBMITTED by EMPLOYEE,2,minor,True
declaration 73127,Permit APPROVED by PRE_APPROVER,2,minor,True
declaration 73127,Permit FINAL_APPROVED by SUPERVISOR,2,minor,True
declaration 73170,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 73194,Permit SUBMITTED by EMPLOYEE,2,minor,True
declaration 73310,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 73360,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 73360,Declaration APPROVED by PRE_APPROVER,2,minor,True
declaration 73360,Declaration FINAL_APPROVED by SUPERVISOR,2,minor,True
declaration 7342,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 73447,Declaration SUBMITTED by EMPLOYEE,3,major,True
declaration 73447,Declaration APPROVED by PRE_APPROVER,2,minor,True
declaration 73447,Declaration FINAL_APPROVED by SUPERVISOR,2,minor,True
declaration 73473,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 73473,Declaration FINAL_APPROVED by SUPERVISOR,2,minor,True
declaration 73497,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 73497,Declaration APPROVED by PRE_APPROVER,2,minor,True
declaration 73497,Declaration FINAL_APPROVED by SUPERVISOR,2,minor,True
declaration 73705,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 73784,Permit SUBMITTED by EMPLOYEE,2,minor,True
declaration 73784,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 73856,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 74038,Declaration SUBMITTED by EMPLOYEE,3,major,True
declaration 74038,Declaration APPROVED by SUPERVISOR,3,major,True
declaration 74038,Declaration FINAL_APPROVED by DIRECTOR,2,minor,True
declaration 74073,Permit SUBMITTED by EMPLOYEE,2,minor,True
declaration 74073,Permit APPROVED by PRE_APPROVER,2,minor,True
declaration 74073,Permit FINAL_APPROVED by SUPERVISOR,2,minor,True
declaration 74120,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 74135,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 74135,Declaration APPROVED by PRE_APPROVER,2,minor,True
declaration 74135,Declaration FINAL_APPROVED by SUPERVISOR,2,minor,True
declaration 74211,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 74211,Declaration APPROVED by PRE_APPROVER,2,minor,True
declaration 74211,Declaration FINAL_APPROVED by SUPERVISOR,2,minor,True
declaration 74229,Permit SUBMITTED by EMPLOYEE,2,minor,True
declaration 74229,Permit APPROVED by PRE_APPROVER,2,minor,True
declaration 74229,Permit FINAL_APPROVED by SUPERVISOR,2,minor,True
declaration 74377,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 74377,Declaration FINAL_APPROVED by SUPERVISOR,2,minor,True
declaration 7445,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 74583,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 74583,Declaration APPROVED by PRE_APPROVER,2,minor,True
declaration 74660,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 74660,Declaration FINAL_APPROVED by SUPERVISOR,2,minor,True
declaration 74681,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 74681,Declaration APPROVED by PRE_APPROVER,2,minor,True
declaration 74789,Declaration SUBMITTED by EMPLOYEE,3,major,True
declaration 74789,Declaration APPROVED by SUPERVISOR,2,minor,True
declaration 74789,Declaration FINAL_APPROVED by DIRECTOR,2,minor,True
declaration 74849,Permit SUBMITTED by EMPLOYEE,2,minor,True
declaration 74908,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 74908,Declaration APPROVED by PRE_APPROVER,2,minor,True
declaration 74908,Declaration FINAL_APPROVED by SUPERVISOR,2,minor,True
declaration 74949,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 74949,Declaration APPROVED by PRE_APPROVER,2,minor,True
declaration 74949,Declaration FINAL_APPROVED by SUPERVISOR,2,minor,True
declaration 74994,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 74994,Declaration FINAL_APPROVED by SUPERVISOR,2,minor,True
declaration 75005,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 75005,Declaration FINAL_APPROVED by SUPERVISOR,2,minor,True
declaration 75016,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 75028,Declaration SUBMITTED by EMPLOYEE,3,major,True
declaration 75028,Declaration APPROVED by PRE_APPROVER,3,major,True
declaration 75028,Declaration APPROVED by SUPERVISOR,2,minor,True
declaration 75028,Declaration REJECTED by EMPLOYEE,2,minor,True
declaration 75158,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 75158,Declaration APPROVED by PRE_APPROVER,2,minor,True
declaration 75193,Permit SUBMITTED by EMPLOYEE,2,minor,True
declaration 75193,Permit FINAL_APPROVED by SUPERVISOR,2,minor,True
declaration 75213,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 75289,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 75310,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 75310,Declaration FINAL_APPROVED by SUPERVISOR,2,minor,True
declaration 75341,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 75341,Declaration APPROVED by PRE_APPROVER,2,minor,True
declaration 75341,Declaration FINAL_APPROVED by SUPERVISOR,2,minor,True
declaration 75371,Permit SUBMITTED by EMPLOYEE,2,minor,True
declaration 75391,Permit SUBMITTED by EMPLOYEE,2,minor,True
declaration 75519,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 75519,Declaration FINAL_APPROVED by SUPERVISOR,2,minor,True
declaration 75558,Permit SUBMITTED by EMPLOYEE,2,minor,True
declaration 75558,Permit APPROVED by PRE_APPROVER,2,minor,True
declaration 75653,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 75668,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 75684,Permit SUBMITTED by EMPLOYEE,2,minor,True
declaration 75684,Permit APPROVED by PRE_APPROVER,2,minor,True
declaration 75684,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 75701,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 75701,Declaration FINAL_APPROVED by SUPERVISOR,2,minor,True
declaration 75716,Permit SUBMITTED by EMPLOYEE,2,minor,True
declaration 75744,Permit SUBMITTED by EMPLOYEE,2,minor,True
declaration 75874,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 75874,Declaration APPROVED by PRE_APPROVER,2,minor,True
declaration 75888,Permit SUBMITTED by EMPLOYEE,2,minor,True
declaration 75907,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 75907,Declaration APPROVED by PRE_APPROVER,2,minor,True
declaration 75907,Declaration APPROVED by SUPERVISOR,2,minor,True
declaration 75907,Declaration FINAL_APPROVED by DIRECTOR,2,minor,True
declaration 75963,Permit SUBMITTED by EMPLOYEE,2,minor,True
declaration 76011,Permit SUBMITTED by EMPLOYEE,2,minor,True
declaration 76011,Permit APPROVED by PRE_APPROVER,2,minor,True
declaration 76011,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 76117,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 76197,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 76337,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 76398,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 76436,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 76519,Permit SUBMITTED by EMPLOYEE,2,minor,True
declaration 76534,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 76534,Declaration APPROVED by PRE_APPROVER,2,minor,True
declaration 76549,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 76637,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 76637,Declaration FINAL_APPROVED by SUPERVISOR,2,minor,True
declaration 76886,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 76886,Declaration FINAL_APPROVED by SUPERVISOR,2,minor,True
declaration 77004,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 77034,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 77060,Permit SUBMITTED by EMPLOYEE,2,minor,True
declaration 77060,Permit FINAL_APPROVED by SUPERVISOR,2,minor,True
declaration 77077,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 77077,Declaration APPROVED by PRE_APPROVER,2,minor,True
declaration 77077,Declaration FINAL_APPROVED by SUPERVISOR,2,minor,True
declaration 77148,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 77161,Permit SUBMITTED by EMPLOYEE,2,minor,True
declaration 77161,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 77196,Declaration SUBMITTED by EMPLOYEE,3,major,True
declaration 77196,Declaration REJECTED by EMPLOYEE,2,minor,True
declaration 77500,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 77500,Declaration FINAL_APPROVED by SUPERVISOR,2,minor,True
declaration 77595,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 77607,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 77607,Declaration FINAL_APPROVED by SUPERVISOR,2,minor,True
declaration 77619,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 77637,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 77637,Declaration FINAL_APPROVED by SUPERVISOR,2,minor,True
declaration 77684,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 77684,Declaration FINAL_APPROVED by SUPERVISOR,2,minor,True
declaration 77859,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 77955,Permit SUBMITTED by EMPLOYEE,3,major,True
declaration 77955,Permit REJECTED by PRE_APPROVER,2,minor,True
declaration 77955,Permit REJECTED by EMPLOYEE,2,minor,True
declaration 78022,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 78022,Declaration APPROVED by PRE_APPROVER,2,minor,True
declaration 78055,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 78055,Declaration APPROVED by PRE_APPROVER,2,minor,True
declaration 78055,Declaration FINAL_APPROVED by SUPERVISOR,2,minor,True
declaration 78088,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 78088,Declaration APPROVED by SUPERVISOR,2,minor,True
declaration 78088,Declaration FINAL_APPROVED by DIRECTOR,2,minor,True
declaration 78124,Permit SUBMITTED by EMPLOYEE,2,minor,True
declaration 78126,Permit SUBMITTED by EMPLOYEE,2,minor,True
declaration 78145,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 78145,Declaration FINAL_APPROVED by SUPERVISOR,2,minor,True
declaration 78256,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 78558,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 78558,Declaration APPROVED by PRE_APPROVER,2,minor,True
declaration 78558,Declaration FINAL_APPROVED by SUPERVISOR,2,minor,True
declaration 78656,Permit SUBMITTED by EMPLOYEE,2,minor,True
declaration 78656,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 78732,Send Reminder,2,minor,False
declaration 78851,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 78851,Declaration APPROVED by ADMINISTRATION,2,minor,True
declaration 78904,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 78981,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 79012,Send Reminder,2,minor,False
declaration 79028,Send Reminder,2,minor,False
declaration 79101,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 79210,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 7925,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 7925,Declaration APPROVED by ADMINISTRATION,2,minor,True
declaration 79269,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 79326,Send Reminder,2,minor,False
declaration 79438,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 79589,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 79668,Declaration SUBMITTED by EMPLOYEE,3,major,True
declaration 79668,Declaration APPROVED by PRE_APPROVER,2,minor,True
declaration 79668,Declaration FINAL_APPROVED by SUPERVISOR,2,minor,True
declaration 79761,Permit SUBMITTED by EMPLOYEE,2,minor,True
declaration 79761,Permit FINAL_APPROVED by SUPERVISOR,2,minor,True
declaration 79849,Send Reminder,2,minor,False
declaration 79849,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 79882,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 79882,Declaration FINAL_APPROVED by SUPERVISOR,2,minor,True
declaration 80171,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 80236,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 80236,Declaration FINAL_APPROVED by SUPERVISOR,2,minor,True
declaration 80369,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 80369,Declaration FINAL_APPROVED by SUPERVISOR,2,minor,True
declaration 80394,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 80394,Declaration APPROVED by PRE_APPROVER,2,minor,True
declaration 80394,Declaration FINAL_APPROVED by SUPERVISOR,2,minor,True
declaration 80496,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 80496,Declaration APPROVED by PRE_APPROVER,2,minor,True
declaration 80510,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 80510,Declaration FINAL_APPROVED by SUPERVISOR,2,minor,True
declaration 80594,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 80594,Declaration FINAL_APPROVED by SUPERVISOR,2,minor,True
declaration 80626,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 80784,Permit SUBMITTED by EMPLOYEE,2,minor,True
declaration 80784,Permit APPROVED by SUPERVISOR,2,minor,True
declaration 80784,Permit FINAL_APPROVED by DIRECTOR,2,minor,True
declaration 8079,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 8079,Declaration APPROVED by ADMINISTRATION,2,minor,True
declaration 80925,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 80946,Permit SUBMITTED by EMPLOYEE,2,minor,True
declaration 8100,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 81065,Permit SUBMITTED by EMPLOYEE,2,minor,True
declaration 81132,Declaration SUBMITTED by EMPLOYEE,3,major,True
declaration 81132,Declaration REJECTED by PRE_APPROVER,2,minor,True
declaration 81132,Declaration REJECTED by EMPLOYEE,2,minor,True
declaration 81201,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 81201,Declaration FINAL_APPROVED by SUPERVISOR,2,minor,True
declaration 81215,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 81252,Permit SUBMITTED by EMPLOYEE,2,minor,True
declaration 81263,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 81338,Permit SUBMITTED by EMPLOYEE,2,minor,True
declaration 81449,Declaration SUBMITTED by EMPLOYEE,3,major,True
declaration 81449,Declaration FINAL_APPROVED by SUPERVISOR,3,major,True
declaration 81449,Declaration REJECTED by MISSING,2,minor,True
declaration 81541,Permit SUBMITTED by EMPLOYEE,2,minor,True
declaration 81541,Permit FINAL_APPROVED by SUPERVISOR,2,minor,True
declaration 81552,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 81613,Declaration SUBMITTED by EMPLOYEE,3,major,True
declaration 81613,Declaration REJECTED by PRE_APPROVER,2,minor,True
declaration 81613,Declaration REJECTED by EMPLOYEE,2,minor,True
declaration 8164,Declaration SUBMITTED by EMPLOYEE,3,major,True
declaration 8164,Declaration REJECTED by ADMINISTRATION,2,minor,True
declaration 8164,Declaration REJECTED by EMPLOYEE,2,minor,True
declaration 81774,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 81774,Declaration APPROVED by PRE_APPROVER,2,minor,True
declaration 81774,Declaration FINAL_APPROVED by SUPERVISOR,2,minor,True
declaration 81788,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 81788,Declaration FINAL_APPROVED by SUPERVISOR,2,minor,True
declaration 8181,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 81862,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 81924,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 81945,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 81945,Declaration FINAL_APPROVED by SUPERVISOR,2,minor,True
declaration 81956,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 81974,Permit SUBMITTED by EMPLOYEE,2,minor,True
declaration 82082,Declaration SUBMITTED by EMPLOYEE,3,major,True
declaration 82082,Declaration APPROVED by PRE_APPROVER,2,minor,True
declaration 82082,Declaration FINAL_APPROVED by SUPERVISOR,2,minor,True
declaration 8209,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 82149,Permit SUBMITTED by EMPLOYEE,2,minor,True
declaration 82172,Permit SUBMITTED by EMPLOYEE,2,minor,True
declaration 82172,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 82172,Declaration FINAL_APPROVED by SUPERVISOR,2,minor,True
declaration 82190,Permit SUBMITTED by EMPLOYEE,2,minor,True
declaration 82285,Permit SUBMITTED by EMPLOYEE,2,minor,True
declaration 82285,Permit APPROVED by PRE_APPROVER,2,minor,True
declaration 82379,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 82404,Permit SUBMITTED by EMPLOYEE,2,minor,True
declaration 82404,Permit FINAL_APPROVED by SUPERVISOR,2,minor,True
declaration 82435,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 82435,Declaration APPROVED by PRE_APPROVER,2,minor,True
declaration 82435,Declaration FINAL_APPROVED by SUPERVISOR,2,minor,True
declaration 82464,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 82795,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 82795,Declaration FINAL_APPROVED by SUPERVISOR,2,minor,True
declaration 82832,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 82832,Declaration APPROVED by PRE_APPROVER,2,minor,True
declaration 82832,Declaration FINAL_APPROVED by SUPERVISOR,2,minor,True
declaration 82895,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 82895,Declaration APPROVED by SUPERVISOR,2,minor,True
declaration 82895,Declaration FINAL_APPROVED by DIRECTOR,2,minor,True
declaration 82952,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 82952,Declaration APPROVED by PRE_APPROVER,2,minor,True
declaration 8302,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 8302,Declaration APPROVED by ADMINISTRATION,2,minor,True
declaration 831,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 831,Declaration APPROVED by ADMINISTRATION,2,minor,True
declaration 83197,Declaration SUBMITTED by EMPLOYEE,3,major,True
declaration 83197,Declaration APPROVED by PRE_APPROVER,3,major,True
declaration 83197,Declaration FINAL_APPROVED by SUPERVISOR,2,minor,True
declaration 83236,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 83248,Declaration SUBMITTED by EMPLOYEE,3,major,True
declaration 83248,Declaration FINAL_APPROVED by SUPERVISOR,2,minor,True
declaration 83264,Permit SUBMITTED by EMPLOYEE,2,minor,True
declaration 83264,Permit APPROVED by SUPERVISOR,2,minor,True
declaration 83264,Permit FINAL_APPROVED by DIRECTOR,2,minor,True
declaration 83337,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 83337,Declaration FINAL_APPROVED by SUPERVISOR,2,minor,True
declaration 83515,Permit SUBMITTED by EMPLOYEE,2,minor,True
declaration 8356,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 83626,Permit SUBMITTED by EMPLOYEE,2,minor,True
declaration 83656,Declaration SUBMITTED by EMPLOYEE,3,major,True
declaration 83656,Declaration APPROVED by PRE_APPROVER,3,major,True
declaration 83656,Declaration FINAL_APPROVED by SUPERVISOR,3,major,True
declaration 83656,Declaration REJECTED by MISSING,2,minor,True
declaration 83727,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 83727,Declaration FINAL_APPROVED by SUPERVISOR,2,minor,True
declaration 83747,Permit SUBMITTED by EMPLOYEE,2,minor,True
declaration 83747,Declaration SUBMITTED by EMPLOYEE,3,major,True
declaration 83747,Declaration REJECTED by EMPLOYEE,2,minor,True
declaration 83747,Declaration APPROVED by PRE_APPROVER,2,minor,True
declaration 83832,Permit SUBMITTED by EMPLOYEE,2,minor,True
declaration 83846,Permit SUBMITTED by EMPLOYEE,2,minor,True
declaration 83846,Permit FINAL_APPROVED by SUPERVISOR,2,minor,True
