case_id,outcome
declaration 124205,approved
declaration 124210,approved
declaration 124216,approved
declaration 124222,approved
declaration 124228,approved
declaration 124233,approved
declaration 124238,approved
declaration 124243,approved
declaration 124248,approved
declaration 124254,approved
declaration 124260,approved
declaration 124265,approved
declaration 124270,approved
declaration 124275,approved
declaration 124283,approved
declaration 124289,approved
declaration 124297,approved
declaration 124305,approved
declaration 124310,approved
declaration 124316,approved
declaration 124321,approved
declaration 124326,approved
declaration 124336,approved
declaration 124344,approved
declaration 124349,approved
declaration 124355,approved
declaration 124360,approved
declaration 124365,approved
declaration 124370,approved
declaration 124376,approved
declaration 124385,approved
declaration 124390,approved
declaration 124399,approved
declaration 124407,approved
declaration 124416,approved
declaration 124422,approved
declaration 124428,approved
declaration 124433,approved
declaration 124438,approved
declaration 124443,approved
declaration 124448,approved
declaration 124454,approved
declaration 124459,approved
declaration 124464,approved
declaration 124472,approved
declaration 124477,approved
declaration 124482,approved
declaration 124487,approved
declaration 124493,approved
declaration 124498,approved
declaration 124503,approved
declaration 124508,approved
declaration 124513,approved
declaration 124519,approved
declaration 124524,approved
declaration 124530,approved
declaration 124535,approved
declaration 124543,approved
declaration 124548,approved
declaration 124556,approved
declaration 124561,approved
declaration 124572,approved
declaration 124577,approved
declaration 124582,approved
declaration 124588,approved
declaration 124593,approved
declaration 124598,approved
declaration 124604,approved
declaration 124610,approved
declaration 124616,approved
declaration 124621,approved
declaration 124626,approved
declaration 124631,approved
declaration 124636,approved
declaration 124641,approved
declaration 124646,approved
declaration 124651,approved
declaration 124656,approved
declaration 124662,approved
declaration 124668,approved
declaration 124673,approved
declaration 124678,approved
declaration 124684,approved
declaration 124689,approved
declaration 124698,approved
declaration 124703,approved
declaration 124708,approved
declaration 124713,approved
declaration 124719,approved
declaration 124724,approved
declaration 124730,approved
declaration 124736,approved
declaration 124744,approved
declaration 124750,approved
declaration 124756,approved
declaration 124761,approved
declaration 124766,approved
declaration 124771,approved
declaration 124777,approved
declaration 124782,approved
declaration 124788,approved
declaration 124794,approved
declaration 124799,approved
declaration 124804,approved
declaration 124810,approved
declaration 124816,approved
declaration 124822,approved
declaration 124830,approved
declaration 124835,approved
declaration 124840,approved
declaration 124849,approved
declaration 124857,approved
declaration 124862,approved
declaration 124868,approved
declaration 124873,approved
declaration 124878,approved
declaration 124883,approved
declaration 124891,approved
declaration 124897,approved
declaration 124905,approved
declaration 124911,approved
declaration 124916,approved
declaration 124921,approved
declaration 124926,approved
declaration 124931,approved
declaration 124936,approved
declaration 124941,approved
declaration 124946,approved
declaration 124951,approved
declaration 124956,approved
declaration 124962,approved
declaration 124967,approved
declaration 124972,approved
declaration 124977,approved
declaration 124986,approved
declaration 124991,approved
declaration 124996,approved
declaration 125001,approved
declaration 125014,approved
declaration 125019,approved
declaration 125024,approved
declaration 125029,approved
declaration 125035,approved
declaration 125040,approved
declaration 125045,approved
declaration 125050,approved
declaration 125058,approved
declaration 125068,approved
declaration 125073,approved
declaration 125079,approved
declaration 125084,approved
declaration 125089,approved
declaration 125094,approved
declaration 125100,approved
declaration 125106,approved
declaration 125111,approved
declaration 125116,approved
declaration 125122,approved
declaration 125127,approved
declaration 125132,approved
declaration 125140,approved
declaration 125145,approved
declaration 125150,approved
declaration 125156,approved
declaration 125162,approved
declaration 125167,approved
declaration 125173,approved
declaration 125178,approved
declaration 125183,approved
declaration 125193,approved
declaration 125198,approved
declaration 125203,approved
declaration 125208,approved
declaration 125214,rejected
declaration 125218,approved
declaration 125223,approved
declaration 125228,approved
declaration 125233,approved
declaration 125239,approved
declaration 125247,approved
declaration 125253,approved
declaration 125258,approved
declaration 125263,approved
declaration 125268,approved
declaration 125274,approved
declaration 125279,approved
declaration 125284,approved
declaration 125295,approved
declaration 125301,approved
declaration 125306,approved
declaration 125311,approved
declaration 125317,approved
declaration 125325,approved
declaration 125331,approved
declaration 125336,approved
declaration 125342,approved
declaration 125348,approved
declaration 125353,approved
declaration 125358,approved
declaration 125363,approved
declaration 125368,approved
declaration 125373,approved
declaration 125378,approved
declaration 125384,approved
declaration 125389,approved
declaration 125394,approved
declaration 125400,approved
declaration 125406,approved
declaration 125411,approved
declaration 125419,approved
declaration 125424,approved
declaration 125434,approved
declaration 125439,approved
declaration 125444,approved
declaration 125449,approved
